,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,21988,76003,0028801023,"APR 23, 1989",LAL vs. SEA,W,26,5,6,0.833,0,0,0.0,0,0,0.0,0,6,6,3,0,1,1,1,10,,0
1,21988,76003,0028801007,"APR 21, 1989",LAL @ POR,W,16,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,0,0,1,1,3,4,,0
2,21988,76003,0028800997,"APR 20, 1989",LAL vs. SAC,W,22,6,9,0.667,0,0,0.0,0,2,0.0,2,5,7,1,1,0,2,1,12,,0
3,21988,76003,0028800991,"APR 18, 1989",LAL vs. DEN,W,19,4,8,0.5,0,0,0.0,1,2,0.5,2,3,5,1,0,2,1,3,9,,0
4,21988,76003,0028800972,"APR 16, 1989",LAL vs. MIA,W,16,6,7,0.857,0,0,0.0,0,0,0.0,0,1,1,0,1,1,1,1,12,,0
5,21988,76003,0028800970,"APR 15, 1989",LAL @ LAC,L,25,6,10,0.6,0,0,0.0,3,4,0.75,2,5,7,0,1,1,2,3,15,,0
6,21988,76003,0028800951,"APR 12, 1989",LAL @ SAN,W,23,6,10,0.6,0,0,0.0,2,2,1.0,2,2,4,0,0,0,1,4,14,,0
7,21988,76003,0028800936,"APR 10, 1989",LAL vs. LAC,W,14,2,5,0.4,0,0,0.0,0,0,0.0,0,1,1,0,1,0,3,3,4,,0
8,21988,76003,0028800928,"APR 08, 1989",LAL @ GOS,L,17,4,9,0.444,0,0,0.0,0,0,0.0,1,1,2,0,1,0,3,1,8,,0
9,21988,76003,0028800916,"APR 07, 1989",LAL vs. UTH,L,33,5,13,0.385,0,0,0.0,3,5,0.6,1,1,2,1,1,0,1,3,13,,0
10,21988,76003,0028800896,"APR 04, 1989",LAL @ SEA,W,14,1,4,0.25,0,0,0.0,0,0,0.0,0,4,4,0,0,1,0,2,2,,0
11,21988,76003,0028800889,"APR 02, 1989",LAL vs. MIL,W,22,4,8,0.5,0,0,0.0,2,4,0.5,1,2,3,2,2,0,3,3,10,,0
12,21988,76003,0028800881,"APR 01, 1989",LAL @ DEN,L,28,5,15,0.333,0,0,0.0,3,3,1.0,2,7,9,0,1,1,0,4,13,,0
13,21988,76003,0028800865,"MAR 30, 1989",LAL vs. SAN,W,18,2,5,0.4,0,0,0.0,0,0,0.0,0,2,2,2,1,5,0,2,4,,0
14,21988,76003,0028800857,"MAR 28, 1989",LAL @ PHX,L,22,3,14,0.214,0,0,0.0,0,2,0.0,5,1,6,1,0,0,1,2,6,,0
15,21988,76003,0028800843,"MAR 26, 1989",LAL vs. PHX,W,15,4,9,0.444,0,0,0.0,4,7,0.571,0,1,1,1,0,1,0,3,12,,0
16,21988,76003,0028800823,"MAR 23, 1989",LAL @ SAC,W,21,3,7,0.429,0,0,0.0,0,0,0.0,3,5,8,0,1,3,1,3,6,,0
17,21988,76003,0028800814,"MAR 21, 1989",LAL vs. CHI,L,21,4,7,0.571,0,0,0.0,4,4,1.0,1,5,6,0,0,1,1,3,12,,0
18,21988,76003,0028800801,"MAR 19, 1989",LAL vs. ATL,L,20,2,7,0.286,0,0,0.0,0,0,0.0,0,6,6,3,0,0,5,4,4,,0
19,21988,76003,0028800785,"MAR 17, 1989",LAL vs. DAL,W,32,2,11,0.182,0,0,0.0,1,2,0.5,3,8,11,1,0,3,2,4,5,,0
20,21988,76003,0028800760,"MAR 13, 1989",LAL vs. HOU,W,33,8,15,0.533,0,0,0.0,5,8,0.625,8,5,13,1,0,2,2,4,21,,0
21,21988,76003,0028800752,"MAR 12, 1989",LAL @ GOS,W,30,7,11,0.636,0,0,0.0,5,5,1.0,6,5,11,2,2,1,1,3,19,,0
22,21988,76003,0028800740,"MAR 10, 1989",LAL @ CHH,W,25,5,9,0.556,0,0,0.0,0,0,0.0,1,8,9,1,1,1,0,3,10,,0
23,21988,76003,0028800731,"MAR 08, 1989",LAL @ MIA,W,16,5,5,1.0,0,0,0.0,0,0,0.0,0,4,4,0,1,3,1,2,10,,0
