,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22012,203112,0021201216,"APR 17, 2013",TOR vs. BOS,W,25,2,4,0.5,0,0,0.0,0,2,0.0,0,6,6,1,0,0,1,2,4,9,1
1,22012,203112,0021201213,"APR 16, 2013",TOR @ ATL,W,22,2,5,0.4,0,1,0.0,1,2,0.5,2,5,7,1,0,1,1,2,5,7,1
2,22012,203112,0021201195,"APR 14, 2013",TOR vs. BKN,W,23,2,4,0.5,0,0,0.0,0,0,0.0,2,2,4,2,0,0,2,1,4,-2,1
3,22012,203112,0021201176,"APR 12, 2013",TOR vs. CHI,W,35,3,5,0.6,0,0,0.0,4,6,0.667,4,5,9,0,1,3,0,2,10,21,1
4,22012,203112,0021201158,"APR 09, 2013",TOR @ CHI,W,27,2,5,0.4,0,0,0.0,4,4,1.0,1,5,6,1,1,1,1,3,8,1,1
5,22012,203112,0021201142,"APR 06, 2013",TOR @ MIL,L,21,4,7,0.571,1,1,1.0,4,4,1.0,0,2,2,2,2,0,1,3,13,8,1
6,22012,203112,0021201132,"APR 05, 2013",TOR @ MIN,W,7,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,1,0,0,6,1
7,22012,203112,0021201111,"APR 03, 2013",TOR vs. WAS,W,20,4,5,0.8,0,0,0.0,0,0,0.0,1,2,3,0,0,1,2,5,8,-4,1
8,22012,203112,0021201100,"APR 01, 2013",TOR vs. DET,L,8,2,3,0.667,0,0,0.0,0,0,0.0,1,2,3,1,1,0,0,2,4,1,1
9,22012,203112,0021200864,"MAR 01, 2013",TOR vs. IND,L,5,2,2,1.0,0,0,0.0,2,2,1.0,1,0,1,0,1,1,0,4,6,6,1
10,22012,203112,0021200684,"FEB 01, 2013",TOR vs. LAC,W,2,0,1,0.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,1,1,-2,1
11,22012,203112,0021200674,"JAN 30, 2013",TOR @ ATL,L,7,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,1,2,3,1
12,22012,203112,0021200642,"JAN 26, 2013",TOR vs. CLE,L,12,2,4,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,2,1,3,4,-1,1
13,22012,203112,0021200619,"JAN 23, 2013",TOR @ MIA,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,2,0,3,1
14,22012,203112,0021200601,"JAN 20, 2013",TOR vs. LAL,W,8,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,2,1,1
15,22012,203112,0021200585,"JAN 18, 2013",TOR @ PHI,L,15,2,3,0.667,0,0,0.0,0,0,0.0,2,1,3,0,0,1,1,5,4,11,1
16,22012,203112,0021200570,"JAN 16, 2013",TOR vs. CHI,L,15,4,4,1.0,0,0,0.0,0,0,0.0,1,5,6,2,1,1,0,4,8,14,1
17,22012,203112,0021200566,"JAN 15, 2013",TOR @ BKN,L,6,2,2,1.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,1,0,6,6,1
18,22012,203112,0021200550,"JAN 13, 2013",TOR vs. MIL,L,13,0,3,0.0,0,0,0.0,2,2,1.0,1,1,2,0,0,0,1,1,2,-20,1
19,22012,203112,0021200530,"JAN 11, 2013",TOR vs. CHA,W,18,3,7,0.429,0,0,0.0,0,0,0.0,5,1,6,0,0,2,2,4,6,7,1
20,22012,203112,0021200499,"JAN 06, 2013",TOR vs. OKC,L,3,1,1,1.0,0,0,0.0,4,4,1.0,0,1,1,0,1,0,0,0,6,6,1
21,22012,203112,0021200478,"JAN 04, 2013",TOR vs. SAC,L,12,0,2,0.0,0,0,0.0,0,0,0.0,4,1,5,0,0,0,1,3,0,9,1
22,22012,203112,0021200464,"JAN 02, 2013",TOR vs. POR,W,5,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,1,0,2,2,1,1
23,22012,203112,0021200439,"DEC 29, 2012",TOR @ ORL,W,3,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,9,1
24,22012,203112,0021200418,"DEC 26, 2012",TOR @ SAS,L,3,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,-3,1
25,22012,203112,0021200325,"DEC 14, 2012",TOR vs. DAL,W,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,1
26,22012,203112,0021200216,"NOV 28, 2012",TOR @ MEM,L,4,0,1,0.0,0,0,0.0,1,2,0.5,0,2,2,0,0,0,0,1,1,-2,1
27,22012,203112,0021200131,"NOV 17, 2012",TOR @ BOS,L,12,1,1,1.0,0,0,0.0,4,4,1.0,2,2,4,0,2,1,0,0,6,5,1
28,22012,203112,0021200061,"NOV 07, 2012",TOR @ DAL,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-6,1
0,22012,202399,0021201219,"APR 17, 2013",CHA vs. CLE,W,12,2,4,0.5,0,0,0.0,3,4,0.75,2,3,5,2,0,0,0,1,7,10,1
1,22012,202399,0021201202,"APR 15, 2013",CHA vs. NYK,W,11,1,2,0.5,0,0,0.0,2,2,1.0,1,4,5,0,0,1,1,2,4,-10,1
2,22012,202399,0021201190,"APR 13, 2013",CHA vs. MIL,W,20,2,4,0.5,0,1,0.0,2,2,1.0,0,7,7,2,4,3,0,1,6,12,1
3,22012,202399,0021201181,"APR 12, 2013",CHA @ DET,L,12,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,1,2,0,1,1,2,-2,1
4,22012,202399,0021201159,"APR 09, 2013",CHA @ MEM,L,7,1,2,0.5,0,0,0.0,0,0,0.0,1,3,4,1,0,1,0,1,2,7,0
5,22012,202399,0021201139,"APR 06, 2013",CHA @ BKN,L,15,2,3,0.667,0,0,0.0,0,0,0.0,0,5,5,0,0,0,0,3,4,-5,1
6,22012,202399,0021201112,"APR 03, 2013",CHA vs. PHI,W,3,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,-4,1
7,22012,202399,0021201102,"APR 01, 2013",CHA @ MIL,L,12,2,3,0.667,0,0,0.0,0,1,0.0,0,2,2,0,1,0,0,0,4,1,1
8,22012,202399,0021201087,"MAR 30, 2013",CHA @ PHI,L,13,0,1,0.0,0,0,0.0,2,6,0.333,2,1,3,0,0,0,0,1,2,-7,1
9,22012,202399,0021201059,"MAR 27, 2013",CHA vs. ORL,W,9,3,4,0.75,0,0,0.0,0,0,0.0,2,0,2,0,0,0,1,1,6,-16,1
10,22012,202399,0021201041,"MAR 24, 2013",CHA @ MIA,L,14,0,3,0.0,0,0,0.0,3,4,0.75,2,1,3,1,1,0,0,1,3,-11,1
11,22012,202399,0021201033,"MAR 23, 2013",CHA vs. DET,L,5,0,0,0.0,0,0,0.0,2,2,1.0,1,1,2,0,0,0,1,0,2,3,1
12,22012,202399,0021200994,"MAR 18, 2013",CHA vs. WAS,W,5,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,1,2,0,1
13,22012,202399,0021200980,"MAR 16, 2013",CHA @ BOS,L,10,0,2,0.0,0,0,0.0,1,2,0.5,0,0,0,1,1,0,0,1,1,-13,1
14,22012,202399,0021200969,"MAR 15, 2013",CHA @ TOR,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,1
15,22012,202399,0021200948,"MAR 12, 2013",CHA vs. BOS,W,13,3,6,0.5,0,0,0.0,2,2,1.0,2,5,7,1,1,0,2,3,8,13,1
16,22012,202399,0021200929,"MAR 09, 2013",CHA @ WAS,L,23,1,5,0.2,0,0,0.0,1,2,0.5,1,3,4,2,0,0,2,4,3,-6,1
17,22012,202399,0021200915,"MAR 08, 2013",CHA vs. OKC,L,16,5,7,0.714,0,0,0.0,2,4,0.5,3,3,6,1,0,1,0,0,12,-7,1
18,22012,202399,0021200899,"MAR 06, 2013",CHA vs. BKN,L,13,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,2,0,1,0,2,2,-4,1
19,22012,202399,0021200894,"MAR 04, 2013",CHA @ POR,L,22,2,5,0.4,0,0,0.0,0,0,0.0,3,2,5,1,0,0,1,2,4,-3,1
20,22012,202399,0021200884,"MAR 03, 2013",CHA @ SAC,L,16,0,3,0.0,0,0,0.0,3,4,0.75,2,3,5,0,0,0,0,2,3,-32,1
21,22012,202399,0021200873,"MAR 01, 2013",CHA @ UTA,L,24,3,7,0.429,0,0,0.0,2,2,1.0,0,2,2,0,2,1,0,2,8,-23,1
22,22012,202399,0021200850,"FEB 26, 2013",CHA @ LAC,L,16,1,7,0.143,0,0,0.0,0,0,0.0,2,2,4,0,1,0,1,1,2,-8,1
23,22012,202399,0021200824,"FEB 23, 2013",CHA vs. DEN,L,10,2,3,0.667,0,0,0.0,0,0,0.0,0,3,3,1,0,2,0,1,4,5,1
24,22012,202399,0021200813,"FEB 22, 2013",CHA vs. CHI,L,21,3,5,0.6,0,0,0.0,1,2,0.5,1,0,1,2,0,1,0,5,7,-1,1
25,22012,202399,0021200799,"FEB 20, 2013",CHA vs. DET,L,18,3,5,0.6,0,0,0.0,2,2,1.0,3,0,3,2,1,2,0,0,8,11,1
26,22012,202399,0021200790,"FEB 19, 2013",CHA @ ORL,W,7,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,1,0,0,-6,1
27,22012,202399,0021200777,"FEB 13, 2013",CHA @ IND,L,15,1,4,0.25,0,0,0.0,0,0,0.0,3,7,10,0,0,1,3,4,2,-3,1
28,22012,202399,0021200762,"FEB 11, 2013",CHA vs. BOS,W,5,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,1,2,-2,1
29,22012,202399,0021200748,"FEB 09, 2013",CHA @ PHI,L,10,1,4,0.25,0,0,0.0,0,0,0.0,2,4,6,1,0,0,0,1,2,3,1
30,22012,202399,0021200724,"FEB 06, 2013",CHA @ CLE,L,8,1,4,0.25,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,2,-12,1
31,22012,202399,0021200711,"FEB 04, 2013",CHA @ MIA,L,15,4,7,0.571,0,0,0.0,0,1,0.0,0,3,3,1,0,1,2,2,8,3,1
32,22012,202399,0021200699,"FEB 02, 2013",CHA @ HOU,L,21,1,4,0.25,0,0,0.0,2,2,1.0,2,5,7,3,0,0,3,1,4,-2,1
33,22012,202399,0021200678,"JAN 30, 2013",CHA @ SAS,L,20,1,3,0.333,0,0,0.0,5,6,0.833,2,4,6,0,0,0,2,1,7,-12,1
34,22012,202399,0021200663,"JAN 28, 2013",CHA @ CHI,L,35,5,7,0.714,0,0,0.0,4,6,0.667,5,5,10,1,0,2,1,4,14,7,1
