,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,21993,76001,0029300745,"MAR 02, 1994",BOS vs. CLE,L,16,3,5,0.6,0,0,0.0,2,4,0.5,0,2.0,2.0,0,0,0,2,3,8,,0
1,21993,76001,0029300708,"FEB 25, 1994",BOS @ SEA,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,2.0,2.0,0,0,0,2,4,0,,0
2,21993,76001,0029300696,"FEB 23, 1994",BOS @ DEN,L,18,1,6,0.167,0,0,0.0,0,0,0.0,2,1.0,3.0,1,0,0,1,1,2,,0
3,21993,76001,0029300687,"FEB 22, 1994",BOS @ SAC,L,5,0,2,0.0,0,0,0.0,1,2,0.5,0,2.0,2.0,0,0,0,1,1,1,,0
4,21993,76001,0029300673,"FEB 20, 1994",BOS @ POR,L,4,1,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,2,1,2,,0
5,21993,76001,0029300672,"FEB 19, 1994",BOS @ GOS,L,9,2,5,0.4,0,0,0.0,0,0,0.0,0,2.0,2.0,0,0,0,2,1,4,,0
6,21993,76001,0029300657,"FEB 17, 1994",BOS vs. NJN,L,29,3,8,0.375,0,0,0.0,3,4,0.75,0,7.0,7.0,0,0,0,2,2,9,,0
7,21993,76001,0029300577,"FEB 02, 1994",BOS vs. SEA,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,1,1,0,,0
8,21993,76001,0029300561,"FEB 01, 1994",BOS @ NYK,L,18,3,6,0.5,0,0,0.0,2,2,1.0,2,5.0,7.0,0,2,0,1,2,8,,0
9,21993,76001,0029300557,"JAN 30, 1994",BOS vs. PHX,W,13,2,3,0.667,0,0,0.0,1,2,0.5,0,2.0,2.0,0,0,0,1,0,5,,0
10,21993,76001,0029300527,"JAN 26, 1994",BOS vs. MIA,W,16,3,7,0.429,0,0,0.0,5,8,0.625,5,3.0,8.0,0,0,1,2,2,11,,0
11,21993,76001,0029300515,"JAN 24, 1994",BOS vs. DAL,W,20,5,7,0.714,0,0,0.0,2,3,0.667,2,7.0,9.0,2,0,2,0,1,12,,0
12,21993,76001,0029300498,"JAN 21, 1994",BOS vs. GOS,W,4,1,5,0.2,0,0,0.0,0,0,0.0,1,1.0,2.0,0,0,0,0,1,2,,0
0,21993,51,0029301098,"APR 24, 1994",DEN @ HOU,W,30,6,13,0.462,0,0,0.0,1,2,0.5,0,1.0,1.0,4,1,0,1,0,13,,0
1,21993,51,0029301084,"APR 22, 1994",DEN vs. UTH,L,33,12,18,0.667,5,7,0.714,2,2,1.0,0,1.0,1.0,3,0,0,2,4,31,,0
2,21993,51,0029301071,"APR 20, 1994",DEN @ LAC,W,27,6,13,0.462,0,0,0.0,2,3,0.667,0,1.0,1.0,4,1,0,0,0,14,,0
3,21993,51,0029301060,"APR 19, 1994",DEN vs. LAL,W,36,5,17,0.294,0,1,0.0,1,1,1.0,0,1.0,1.0,8,1,0,1,3,11,,0
4,21993,51,0029301054,"APR 17, 1994",DEN @ MIN,W,19,1,6,0.167,0,1,0.0,6,6,1.0,0,3.0,3.0,6,1,0,3,1,8,,0
5,21993,51,0029301041,"APR 15, 1994",DEN @ DAL,L,38,11,20,0.55,0,1,0.0,0,0,0.0,0,4.0,4.0,5,2,0,2,0,22,,0
6,21993,51,0029301022,"APR 13, 1994",DEN @ SAN,W,35,5,16,0.313,0,1,0.0,3,3,1.0,0,3.0,3.0,6,0,0,1,2,13,,0
7,21993,51,0029301018,"APR 12, 1994",DEN vs. PHX,L,32,10,15,0.667,1,2,0.5,4,4,1.0,0,1.0,1.0,4,0,0,2,4,25,,0
8,21993,51,0029301002,"APR 10, 1994",DEN vs. HOU,L,37,13,21,0.619,1,2,0.5,2,2,1.0,0,1.0,1.0,2,0,0,2,0,29,,0
9,21993,51,0029300987,"APR 08, 1994",DEN @ LAL,W,26,4,9,0.444,0,1,0.0,0,0,0.0,0,1.0,1.0,2,0,0,1,0,8,,0
10,21993,51,0029300968,"APR 05, 1994",DEN vs. LAC,L,29,8,17,0.471,1,2,0.5,4,4,1.0,1,2.0,3.0,1,3,0,2,1,21,,0
11,21993,51,0029300959,"APR 03, 1994",DEN @ PHX,L,32,9,19,0.474,2,2,1.0,1,1,1.0,0,3.0,3.0,4,1,0,2,3,21,,0
12,21993,51,0029300950,"APR 02, 1994",DEN @ UTH,L,27,6,16,0.375,0,0,0.0,7,7,1.0,0,0.0,0.0,2,0,0,2,4,19,,0
13,21993,51,0029300918,"MAR 28, 1994",DEN @ SEA,L,27,4,13,0.308,0,1,0.0,4,4,1.0,0,0.0,0.0,1,0,0,2,1,12,,0
14,21993,51,0029300905,"MAR 26, 1994",DEN vs. DAL,W,30,1,10,0.1,0,2,0.0,6,6,1.0,0,3.0,3.0,1,1,0,1,1,8,,0
15,21993,51,0029300892,"MAR 24, 1994",DEN vs. MIA,W,30,11,20,0.55,1,3,0.333,2,2,1.0,1,1.0,2.0,3,0,0,2,0,25,,0
16,21993,51,0029300880,"MAR 22, 1994",DEN vs. MIL,W,36,9,18,0.5,2,4,0.5,2,2,1.0,0,3.0,3.0,4,1,1,1,5,22,,0
17,21993,51,0029300865,"MAR 20, 1994",DEN vs. WAS,W,25,10,17,0.588,0,1,0.0,3,3,1.0,0,2.0,2.0,4,0,0,1,1,23,,0
