SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22021,1630173,22100726,"FEB 28, 2022",TOR @ BKN,W,24,8,14,0.571,3,5,0.6,1,3,0.333,3,5,8,4,0,0,2,1,20,25,1
22021,1630173,22100906,"FEB 26, 2022",TOR @ ATL,L,30,8,12,0.667,2,3,0.667,3,3,1.0,2,7,9,2,1,0,2,4,21,7,1
22021,1630173,22100896,"FEB 25, 2022",TOR @ CHA,L,24,3,8,0.375,0,2,0.0,3,7,0.429,1,4,5,0,2,1,2,0,9,-6,1
22021,1630173,22100880,"FEB 16, 2022",TOR @ MIN,W,21,5,9,0.556,1,3,0.333,0,0,0.0,2,4,6,1,0,0,0,2,11,12,1
22021,1630173,22100863,"FEB 14, 2022",TOR @ NOP,L,15,1,4,0.25,1,1,1.0,3,4,0.75,0,5,5,1,0,0,1,3,6,-11,1
22021,1630173,22100850,"FEB 12, 2022",TOR vs. DEN,L,11,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,2,1
22021,1630173,22100834,"FEB 10, 2022",TOR @ HOU,W,14,2,3,0.667,0,0,0.0,2,2,1.0,1,3,4,2,0,1,2,2,6,-8,1
22021,1630173,22100827,"FEB 09, 2022",TOR @ OKC,W,19,2,7,0.286,0,1,0.0,0,0,0.0,3,4,7,1,1,0,0,1,4,5,1
22021,1630173,22100810,"FEB 07, 2022",TOR @ CHA,W,15,1,3,0.333,0,1,0.0,3,4,0.75,2,2,4,1,1,0,2,0,5,3,1
22021,1630173,22100790,"FEB 04, 2022",TOR vs. ATL,W,19,4,6,0.667,2,2,1.0,0,0,0.0,0,3,3,0,0,1,1,2,10,3,1
22021,1630173,22100430,"FEB 03, 2022",TOR vs. CHI,W,18,2,9,0.222,0,0,0.0,1,1,1.0,5,6,11,1,0,1,0,1,5,3,1
22021,1630173,22100784,"FEB 01, 2022",TOR vs. MIA,W,19,5,7,0.714,2,3,0.667,0,2,0.0,3,4,7,1,1,1,2,4,12,-1,1
