,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
0,0020601227,1610612747,LAL,Los Angeles,2575,Luke Walton,Luke,F,,29:25,0.0,2.0,0.0,8.0,12.0,7.0,14.0,18.0,0.0,0.0,2.0,1.0
1,0020601227,1610612747,LAL,Los Angeles,1885,Lamar Odom,Lamar,F,,35:32,2.0,2.0,6.0,10.0,10.0,4.0,12.0,24.0,2.0,0.0,5.0,4.0
2,0020601227,1610612747,LAL,Los Angeles,2198,Kwame Brown,Kwame,C,,22:54,0.0,0.0,0.0,14.0,7.0,5.0,8.0,12.0,1.0,0.0,3.0,2.0
3,0020601227,1610612747,LAL,Los Angeles,977,Kobe Bryant,Kobe,G,,34:23,1.0,8.0,4.0,14.0,12.0,9.0,16.0,26.0,0.0,1.0,4.0,7.0
4,0020601227,1610612747,LAL,Los Angeles,200770,Jordan Farmar,Jordan,G,,24:00,4.0,0.0,6.0,6.0,8.0,5.0,8.0,12.0,0.0,0.0,1.0,1.0
5,0020601227,1610612747,LAL,Los Angeles,101115,Andrew Bynum,Andrew,,,13:58,0.0,2.0,0.0,8.0,5.0,2.0,2.0,6.0,2.0,0.0,3.0,3.0
6,0020601227,1610612747,LAL,Los Angeles,2230,Maurice Evans,Maurice,,,23:18,0.0,2.0,2.0,2.0,6.0,6.0,8.0,18.0,0.0,0.0,2.0,1.0
7,0020601227,1610612747,LAL,Los Angeles,2470,Smush Parker,Smush,,,24:18,0.0,2.0,0.0,4.0,8.0,6.0,10.0,20.0,0.0,0.0,1.0,2.0
8,0020601227,1610612747,LAL,Los Angeles,2756,Sasha Vujacic,Sasha,,,13:37,0.0,0.0,0.0,0.0,4.0,2.0,2.0,6.0,0.0,1.0,1.0,1.0
9,0020601227,1610612747,LAL,Los Angeles,101142,Ronny Turiaf,Ronny,,,10:36,0.0,0.0,0.0,6.0,4.0,4.0,6.0,12.0,1.0,0.0,2.0,0.0
10,0020601227,1610612747,LAL,Los Angeles,2567,Brian Cook,Brian,,,3:12,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0
11,0020601227,1610612747,LAL,Los Angeles,2209,Vladimir Radmanovic,Vladimir,,,4:47,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
12,0020601227,1610612758,SAC,Sacramento,1897,Metta World Peace,Metta,F,,40:07,2.0,0.0,2.0,4.0,7.0,14.0,18.0,60.0,2.0,3.0,3.0,4.0
13,0020601227,1610612758,SAC,Sacramento,949,Shareef Abdur-Rahim,Shareef,F,,20:27,2.0,1.0,4.0,4.0,3.0,6.0,12.0,36.0,0.0,1.0,1.0,2.0
14,0020601227,1610612758,SAC,Sacramento,1802,Brad Miller,Brad,C,,12:00,1.0,0.0,4.0,2.0,0.0,0.0,8.0,20.0,0.0,0.0,2.0,1.0
