,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
0,0021001227,1610612757,POR,Portland,201164,Rudy Fernandez,Rudy,F,,34:52,0.0,0.0,0.0,2.0,17.0,6.0,22.0,46.0,0.0,0.0,1.0,0.0
1,0021001227,1610612757,POR,Portland,202419,Chris Johnson,Chris,F,,40:19,0.0,4.0,0.0,2.0,24.0,11.0,24.0,54.0,1.0,1.0,4.0,7.0
2,0021001227,1610612757,POR,Portland,2853,Earl Barron,Earl,C,,36:39,2.0,2.0,0.0,4.0,23.0,9.0,20.0,48.0,0.0,1.0,4.0,2.0
3,0021001227,1610612757,POR,Portland,202083,Wesley Matthews,Wesley,G,,24:00,5.0,0.0,5.0,0.0,16.0,6.0,19.0,36.0,0.0,0.0,0.0,2.0
4,0021001227,1610612757,POR,Portland,1889,Andre Miller,Andre,G,,7:05,0.0,0.0,0.0,2.0,5.0,2.0,8.0,12.0,0.0,0.0,0.0,0.0
5,0021001227,1610612757,POR,Portland,202356,Armon Johnson,Armon,,,34:46,2.0,5.0,0.0,6.0,18.0,5.0,14.0,38.0,0.0,0.0,2.0,2.0
6,0021001227,1610612757,POR,Portland,202337,Luke Babbitt,Luke,,,33:20,3.0,4.0,0.0,2.0,12.0,7.0,8.0,32.0,0.0,1.0,2.0,3.0
7,0021001227,1610612757,POR,Portland,201988,Patty Mills,Patty,,,28:59,2.0,3.0,9.0,2.0,10.0,9.0,5.0,24.0,0.0,4.0,2.0,5.0
8,0021001227,1610612757,POR,Portland,200746,LaMarcus Aldridge,LaMarcus,,DNP - Coach's Decision,,,,,,,,,,,,,
9,0021001227,1610612757,POR,Portland,948,Marcus Camby,Marcus,,DNP - Coach's Decision,,,,,,,,,,,,,
10,0021001227,1610612757,POR,Portland,200750,Brandon Roy,Brandon,,DNP - Coach's Decision,,,,,,,,,,,,,
11,0021001227,1610612757,POR,Portland,2222,Gerald Wallace,Gerald,,DNP - Coach's Decision,,,,,,,,,,,,,
12,0021001227,1610612744,GSW,Golden State,2748,Dorell Wright,Dorell,F,,36:00,2.0,3.0,8.0,10.0,14.0,14.0,13.0,12.0,1.0,0.0,1.0,2.0
13,0021001227,1610612744,GSW,Golden State,101135,David Lee,David,F,,40:28,2.0,2.0,0.0,10.0,14.0,15.0,13.0,20.0,1.0,0.0,2.0,2.0
14,0021001227,1610612744,GSW,Golden State,202327,Ekpe Udoh,Ekpe,C,,29:03,1.0,2.0,0.0,2.0,12.0,10.0,11.0,8.0,2.0,0.0,4.0,1.0
15,0021001227,1610612744,GSW,Golden State,202130,Reggie Williams,Reggie,G,,48:00,4.0,2.0,6.0,12.0,14.0,18.0,14.0,20.0,0.0,0.0,2.0,0.0
16,0021001227,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,24:09,7.0,0.0,9.0,6.0,8.0,7.0,9.0,8.0,0.0,0.0,4.0,1.0
17,0021001227,1610612744,GSW,Golden State,202391,Jeremy Lin,Jeremy,,,23:51,7.0,0.0,1.0,6.0,6.0,11.0,5.0,12.0,0.0,0.0,2.0,3.0
18,0021001227,1610612744,GSW,Golden State,200811,Lou Amundson,Lou,,,12:00,0.0,2.0,0.0,4.0,0.0,4.0,1.0,8.0,3.0,1.0,2.0,1.0
19,0021001227,1610612744,GSW,Golden State,2209,Vladimir Radmanovic,Vladimir,,,4:09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20,0021001227,1610612744,GSW,Golden State,201154,Al Thornton,Al,,,12:00,0.0,0.0,0.0,4.0,0.0,4.0,1.0,8.0,0.0,0.0,1.0,3.0
21,0021001227,1610612744,GSW,Golden State,202399,Jeff Adrien,Jeff,,,10:20,2.0,0.0,0.0,4.0,2.0,7.0,2.0,4.0,0.0,0.0,2.0,2.0
22,0021001227,1610612744,GSW,Golden State,2294,Charlie Bell,Charlie,,DNP - Coach's Decision,,,,,,,,,,,,,
23,0021001227,1610612744,GSW,Golden State,101145,Monta Ellis,Monta,,DND - Grade 2 Concussion,,,,,,,,,,,,,
0,0021001210,1610612744,GSW,Golden State,2748,Dorell Wright,Dorell,F,,37:35,3.0,5.0,6.0,8.0,15.0,12.0,18.0,64.0,0.0,3.0,1.0,5.0
1,0021001210,1610612744,GSW,Golden State,101135,David Lee,David,F,,27:00,0.0,2.0,0.0,4.0,10.0,10.0,12.0,46.0,0.0,1.0,4.0,0.0
2,0021001210,1610612744,GSW,Golden State,202327,Ekpe Udoh,Ekpe,C,,32:20,2.0,2.0,0.0,6.0,11.0,10.0,16.0,52.0,6.0,2.0,3.0,3.0
3,0021001210,1610612744,GSW,Golden State,202130,Reggie Williams,Reggie,G,,35:29,2.0,0.0,2.0,6.0,12.0,10.0,14.0,62.0,0.0,1.0,3.0,0.0
4,0021001210,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,35:32,2.0,0.0,4.0,6.0,15.0,8.0,19.0,56.0,0.0,0.0,1.0,3.0
5,0021001210,1610612744,GSW,Golden State,200811,Lou Amundson,Lou,,,18:07,0.0,2.0,0.0,6.0,4.0,4.0,3.0,30.0,0.0,0.0,3.0,2.0
6,0021001210,1610612744,GSW,Golden State,201154,Al Thornton,Al,,,11:55,0.0,0.0,0.0,2.0,5.0,0.0,7.0,14.0,0.0,0.0,3.0,0.0
7,0021001210,1610612744,GSW,Golden State,2209,Vladimir Radmanovic,Vladimir,,,16:34,0.0,0.0,0.0,0.0,0.0,2.0,1.0,22.0,0.0,1.0,2.0,0.0
8,0021001210,1610612744,GSW,Golden State,202391,Jeremy Lin,Jeremy,,,21:17,2.0,0.0,2.0,0.0,3.0,4.0,5.0,30.0,0.0,0.0,3.0,5.0
9,0021001210,1610612744,GSW,Golden State,202399,Jeff Adrien,Jeff,,,4:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
10,0021001210,1610612744,GSW,Golden State,2294,Charlie Bell,Charlie,,DNP - Coach's Decision,,,,,,,,,,,,,
11,0021001210,1610612744,GSW,Golden State,101145,Monta Ellis,Monta,,NWT - INJ - Grade 2 Concussion,,,,,,,,,,,,,
12,0021001210,1610612743,DEN,Denver,201167,Arron Afflalo,Arron,F,,16:46,2.0,2.0,2.0,4.0,4.0,2.0,2.0,12.0,0.0,1.0,2.0,0.0
13,0021001210,1610612743,DEN,Denver,2030,Kenyon Martin,Kenyon,F,,31:32,2.0,2.0,4.0,12.0,4.0,7.0,9.0,28.0,1.0,2.0,3.0,1.0
14,0021001210,1610612743,DEN,Denver,2403,Nene,ene,C,,15:48,2.0,0.0,2.0,8.0,4.0,3.0,2.0,14.0,2.0,0.0,2.0,2.0
15,0021001210,1610612743,DEN,Denver,201814,Gary Forbes,Gary,G,,31:21,4.0,2.0,4.0,12.0,7.0,9.0,14.0,28.0,0.0,2.0,2.0,0.0
16,0021001210,1610612743,DEN,Denver,201951,Ty Lawson,Ty,G,,36:55,1.0,0.0,3.0,8.0,6.0,9.0,11.0,34.0,0.0,1.0,2.0,3.0
17,0021001210,1610612743,DEN,Denver,101109,Raymond Felton,Raymond,,,33:37,0.0,0.0,1.0,4.0,9.0,9.0,7.0,22.0,0.0,0.0,2.0,2.0
18,0021001210,1610612743,DEN,Denver,2365,Chris Andersen,Chris,,,22:18,2.0,4.0,1.0,12.0,7.0,6.0,3.0,16.0,4.0,0.0,1.0,7.0
19,0021001210,1610612743,DEN,Denver,2747,JR Smith,JR,,,30:45,2.0,2.0,2.0,4.0,9.0,6.0,8.0,20.0,1.0,0.0,3.0,4.0
