,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
0,0020301187,1610612747,LAL,Los Angeles,1904,Devean George,Devean,F,,14:00,0.0,0.0,0.0,2.0,2.0,6.0,4.0,10.0,0.0,0.0,1.0,0.0
1,0020301187,1610612747,LAL,Los Angeles,252,Karl Malone,Karl,F,,15:39,0.0,2.0,0.0,0.0,2.0,6.0,6.0,14.0,0.0,0.0,1.0,0.0
2,0020301187,1610612747,LAL,Los Angeles,406,Shaquille O'Neal,Shaquille,C,,49:31,5.0,7.0,0.0,24.0,10.0,16.0,10.0,30.0,4.0,0.0,6.0,0.0
3,0020301187,1610612747,LAL,Los Angeles,977,Kobe Bryant,Kobe,G,,53:28,8.0,4.0,0.0,8.0,12.0,20.0,12.0,32.0,1.0,1.0,4.0,0.0
4,0020301187,1610612747,LAL,Los Angeles,56,Gary Payton,Gary,G,,41:09,3.0,0.0,0.0,2.0,10.0,14.0,11.0,24.0,0.0,1.0,2.0,0.0
5,0020301187,1610612747,LAL,Los Angeles,2098,Slava Medvedenko,Slava,,,40:35,0.0,2.0,0.0,4.0,10.0,16.0,5.0,18.0,0.0,2.0,5.0,0.0
6,0020301187,1610612747,LAL,Los Angeles,965,Derek Fisher,Derek,,,41:08,4.0,2.0,4.0,0.0,6.0,16.0,5.0,24.0,0.0,1.0,0.0,0.0
7,0020301187,1610612747,LAL,Los Angeles,2575,Luke Walton,Luke,,,11:09,0.0,0.0,0.0,2.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0
8,0020301187,1610612747,LAL,Los Angeles,2416,Kareem Rush,Kareem,,,13:07,0.0,0.0,0.0,2.0,2.0,4.0,1.0,12.0,0.0,0.0,1.0,0.0
9,0020301187,1610612747,LAL,Los Angeles,2567,Brian Cook,Brian,,,10:15,0.0,0.0,0.0,2.0,2.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0
10,0020301187,1610612747,LAL,Los Angeles,296,Rick Fox,Rick,,DNP - Coach's Decision,,,,,,,,,,,,,
11,0020301187,1610612747,LAL,Los Angeles,935,Bryon Russell,Bryon,,DNP - Coach's Decision,,,,,,,,,,,,,
12,0020301187,1610612757,POR,Portland,2032,Darius Miles,Darius,F,,35:24,4.0,2.0,4.0,6.0,7.0,13.0,2.0,26.0,0.0,0.0,3.0,0.0
13,0020301187,1610612757,POR,Portland,2216,Zach Randolph,Zach,F,,42:09,2.0,2.0,3.0,8.0,16.0,13.0,4.0,32.0,0.0,2.0,4.0,0.0
14,0020301187,1610612757,POR,Portland,689,Theo Ratliff,Theo,C,,46:31,0.0,6.0,0.0,8.0,17.0,16.0,4.0,34.0,5.0,1.0,4.0,0.0
15,0020301187,1610612757,POR,Portland,1507,Derek Anderson,Derek,G,,44:02,4.0,2.0,0.0,2.0,16.0,13.0,4.0,32.0,0.0,0.0,2.0,0.0
16,0020301187,1610612757,POR,Portland,757,Damon Stoudamire,Damon,G,,46:34,0.0,4.0,4.0,4.0,17.0,16.0,4.0,36.0,0.0,0.0,3.0,0.0
17,0020301187,1610612757,POR,Portland,949,Shareef Abdur-Rahim,Shareef,,,16:06,0.0,2.0,0.0,2.0,4.0,4.0,0.0,14.0,0.0,1.0,1.0,0.0
18,0020301187,1610612757,POR,Portland,2424,Dan Dickau,Dan,,,12:37,0.0,0.0,0.0,0.0,3.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0
19,0020301187,1610612757,POR,Portland,905,Dale Davis,Dale,,,11:14,2.0,0.0,0.0,2.0,3.0,1.0,0.0,12.0,0.0,0.0,1.0,0.0
20,0020301187,1610612757,POR,Portland,2566,Travis Outlaw,Travis,,,7:34,0.0,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0
21,0020301187,1610612757,POR,Portland,2724,Desmond Ferguson,Desmond,,,3:38,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
22,0020301187,1610612757,POR,Portland,1739,Ruben Patterson,Ruben,,,19:39,0.0,0.0,0.0,2.0,13.0,4.0,2.0,22.0,0.0,0.0,4.0,0.0
23,0020301187,1610612757,POR,Portland,2417,Qyntel Woods,Qyntel,,,4:33,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
0,0020301170,1610612759,SAS,San Antonio,1477,Bruce Bowen,Bruce,F,,31:34,0.0,0.0,0.0,2.0,6.0,4.0,2.0,26.0,1.0,0.0,0.0,0.0
1,0020301170,1610612759,SAS,San Antonio,1495,Tim Duncan,Tim,F,,31:25,4.0,2.0,4.0,8.0,8.0,2.0,2.0,18.0,5.0,2.0,4.0,0.0
2,0020301170,1610612759,SAS,San Antonio,1725,Rasho Nesterovic,Rasho,C,,26:52,2.0,2.0,0.0,6.0,4.0,2.0,2.0,22.0,1.0,0.0,1.0,0.0
3,0020301170,1610612759,SAS,San Antonio,2045,Hedo Turkoglu,Hedo,G,,33:58,2.0,0.0,0.0,4.0,10.0,2.0,4.0,18.0,0.0,0.0,1.0,0.0
4,0020301170,1610612759,SAS,San Antonio,2225,Tony Parker,Tony,G,,35:08,0.0,2.0,2.0,8.0,6.0,4.0,2.0,26.0,0.0,0.0,1.0,0.0
5,0020301170,1610612759,SAS,San Antonio,109,Robert Horry,Robert,,,15:35,2.0,2.0,0.0,2.0,3.0,2.0,0.0,8.0,0.0,0.0,4.0,0.0
6,0020301170,1610612759,SAS,San Antonio,1938,Manu Ginobili,Manu,,,26:47,0.0,2.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0
7,0020301170,1610612759,SAS,San Antonio,2078,Jason Hart,Jason,,,12:52,2.0,0.0,2.0,4.0,6.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0
8,0020301170,1610612759,SAS,San Antonio,990,Malik Rose,Malik,,,18:38,2.0,0.0,0.0,0.0,7.0,2.0,2.0,10.0,0.0,0.0,3.0,0.0
