,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
0,0021601225,1610612743,DEN,Denver,1627823,Juancho Hernangomez,Juancho,F,,34:52,4.0,0.0,2.0,6.0,8.0,8.0,4.0,34.0,0.0,2.0,3.0,0.0
1,0021601225,1610612743,DEN,Denver,203486,Mason Plumlee,Mason,F,,32:33,2.0,0.0,0.0,12.0,16.0,8.0,6.0,38.0,1.0,1.0,5.0,4.0
2,0021601225,1610612743,DEN,Denver,203999,Nikola Jokic,Nikola,C,,40:13,0.0,3.0,2.0,16.0,16.0,11.0,4.0,46.0,5.0,2.0,4.0,10.0
3,0021601225,1610612743,DEN,Denver,1627736,Malik Beasley,Malik,G,,40:02,2.0,4.0,5.0,12.0,17.0,11.0,6.0,46.0,0.0,1.0,2.0,1.0
4,0021601225,1610612743,DEN,Denver,1627750,Jamal Murray,Jamal,G,,40:58,5.0,5.0,3.0,8.0,19.0,11.0,4.0,52.0,1.0,2.0,1.0,3.0
5,0021601225,1610612743,DEN,Denver,201589,Darrell Arthur,Darrell,,,23:08,0.0,0.0,2.0,2.0,6.0,7.0,2.0,28.0,1.0,0.0,2.0,6.0
6,0021601225,1610612743,DEN,Denver,2034,Mike Miller,Mike,,,28:14,0.0,0.0,0.0,0.0,13.0,9.0,4.0,36.0,0.0,0.0,0.0,0.0
7,0021601225,1610612743,DEN,Denver,203115,Will Barton,Will,,DNP - Coach's Decision,,,,,,,,,,,,,
8,0021601225,1610612743,DEN,Denver,201163,Wilson Chandler,Wilson,,DNP - Coach's Decision,,,,,,,,,,,,,
9,0021601225,1610612743,DEN,Denver,202702,Kenneth Faried,Kenneth,,DND - Lower Back Injury,,,,,,,,,,,,,
10,0021601225,1610612743,DEN,Denver,203914,Gary Harris,Gary,,DNP - Coach's Decision,,,,,,,,,,,,,
11,0021601225,1610612743,DEN,Denver,201579,Roy Hibbert,Roy,,DNP - Coach's Decision,,,,,,,,,,,,,
12,0021601225,1610612760,OKC,Oklahoma City,202713,Kyle Singler,Kyle,F,,25:39,3.0,0.0,3.0,6.0,0.0,5.0,8.0,30.0,1.0,0.0,1.0,2.0
13,0021601225,1610612760,OKC,Oklahoma City,201959,Taj Gibson,Taj,F,,22:08,2.0,0.0,0.0,8.0,9.0,11.0,10.0,26.0,2.0,3.0,2.0,5.0
14,0021601225,1610612760,OKC,Oklahoma City,203500,Steven Adams,Steven,C,,13:32,4.0,2.0,0.0,8.0,6.0,6.0,7.0,22.0,0.0,1.0,2.0,1.0
15,0021601225,1610612760,OKC,Oklahoma City,203506,Victor Oladipo,Victor,G,,24:41,2.0,0.0,0.0,0.0,7.0,7.0,9.0,28.0,1.0,0.0,0.0,2.0
16,0021601225,1610612760,OKC,Oklahoma City,201566,Russell Westbrook,Russell,G,,18:19,0.0,0.0,0.0,0.0,9.0,10.0,7.0,26.0,1.0,1.0,2.0,1.0
17,0021601225,1610612760,OKC,Oklahoma City,203518,Alex Abrines,Alex,,,18:18,3.0,2.0,0.0,2.0,6.0,5.0,5.0,18.0,0.0,1.0,1.0,0.0
18,0021601225,1610612760,OKC,Oklahoma City,202683,Enes Freedom,Enes,,,19:51,0.0,2.0,0.0,12.0,2.0,3.0,5.0,18.0,0.0,1.0,2.0,0.0
19,0021601225,1610612760,OKC,Oklahoma City,1627734,Domantas Sabonis,Domantas,,,14:23,0.0,0.0,0.0,2.0,2.0,1.0,4.0,14.0,0.0,1.0,6.0,1.0
