,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
0,0021401226,1610612765,DET,Detroit,2406,Caron Butler,Caron,F,,24:00,3.0,0.0,3.0,0.0,6.0,6.0,7.0,12.0,0.0,0.0,1.0,1.0
1,0021401226,1610612765,DET,Detroit,202328,Greg Monroe,Greg,F,,21:25,4.0,0.0,2.0,2.0,7.0,6.0,8.0,14.0,0.0,0.0,4.0,3.0
2,0021401226,1610612765,DET,Detroit,203083,Andre Drummond,Andre,C,,22:18,6.0,6.0,0.0,14.0,8.0,6.0,4.0,18.0,2.0,1.0,4.0,4.0
3,0021401226,1610612765,DET,Detroit,203484,Kentavious Caldwell-Pope,Kentavious,G,,34:29,5.0,5.0,3.0,2.0,11.0,10.0,8.0,20.0,0.0,0.0,2.0,4.0
4,0021401226,1610612765,DET,Detroit,202704,Reggie Jackson,Reggie,G,,31:30,7.0,0.0,3.0,14.0,8.0,8.0,7.0,18.0,0.0,1.0,4.0,5.0
5,0021401226,1610612765,DET,Detroit,201229,Anthony Tolliver,Anthony,,,30:10,5.0,0.0,2.0,2.0,7.0,8.0,6.0,20.0,0.0,0.0,2.0,0.0
6,0021401226,1610612765,DET,Detroit,101249,John Lucas III,John,,,16:30,0.0,0.0,0.0,2.0,5.0,8.0,4.0,18.0,0.0,0.0,2.0,0.0
7,0021401226,1610612765,DET,Detroit,201975,Jodie Meeks,Jodie,,,24:00,2.0,2.0,2.0,6.0,7.0,10.0,4.0,24.0,0.0,0.0,1.0,1.0
8,0021401226,1610612765,DET,Detroit,203113,Quincy Miller,Quincy,,,13:31,2.0,0.0,0.0,2.0,2.0,6.0,3.0,16.0,0.0,1.0,0.0,0.0
9,0021401226,1610612765,DET,Detroit,201202,Joel Anthony,Joel,,,17:10,0.0,0.0,0.0,0.0,4.0,8.0,3.0,12.0,1.0,0.0,2.0,0.0
10,0021401226,1610612765,DET,Detroit,200761,Shawne Williams,Shawne,,,4:57,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0
11,0021401226,1610612765,DET,Detroit,201858,Cartier Martin,Cartier,,DNP - Coach's Decision,,,,,,,,,,,,,
12,0021401226,1610612765,DET,Detroit,2419,Tayshaun Prince,Tayshaun,,DND -,,,,,,,,,,,,,
13,0021401226,1610612752,NYK,New York,201160,Jason Smith,Jason,F,,22:16,1.0,0.0,1.0,0.0,18.0,6.0,12.0,22.0,0.0,2.0,3.0,2.0
14,0021401226,1610612752,NYK,New York,202498,Lance Thomas,Lance,F,,24:16,2.0,0.0,0.0,4.0,18.0,6.0,11.0,22.0,0.0,0.0,2.0,2.0
15,0021401226,1610612752,NYK,New York,202332,Cole Aldrich,Cole,C,,27:20,1.0,10.0,0.0,22.0,17.0,6.0,8.0,28.0,2.0,0.0,1.0,2.0
16,0021401226,1610612752,NYK,New York,204038,Langston Galloway,Langston,G,,32:16,2.0,2.0,2.0,0.0,21.0,13.0,7.0,36.0,1.0,0.0,4.0,5.0
17,0021401226,1610612752,NYK,New York,203501,Tim Hardaway Jr.,Tim,G,,33:30,5.0,2.0,7.0,4.0,26.0,6.0,15.0,28.0,0.0,0.0,0.0,5.0
18,0021401226,1610612752,NYK,New York,200811,Lou Amundson,Lou,,,17:50,0.0,0.0,0.0,0.0,17.0,5.0,7.0,12.0,0.0,0.0,2.0,2.0
19,0021401226,1610612752,NYK,New York,203112,Quincy Acy,Quincy,,,19:39,0.0,0.0,1.0,0.0,11.0,7.0,2.0,18.0,0.0,0.0,1.0,2.0
20,0021401226,1610612752,NYK,New York,203921,Cleanthony Early,Cleanthony,,,20:54,2.0,0.0,0.0,2.0,16.0,5.0,4.0,18.0,0.0,0.0,1.0,1.0
21,0021401226,1610612752,NYK,New York,203499,Shane Larkin,Shane,,,23:54,0.0,2.0,0.0,2.0,17.0,4.0,8.0,20.0,0.0,0.0,3.0,1.0
22,0021401226,1610612752,NYK,New York,203495,Ricky Ledo,Ricky,,,18:05,0.0,0.0,0.0,2.0,9.0,7.0,1.0,16.0,0.0,1.0,1.0,0.0
23,0021401226,1610612752,NYK,New York,200745,Andrea Bargnani,Andrea,,NWT - Illness,,,,,,,,,,,,,
24,0021401226,1610612752,NYK,New York,204037,Travis Wear,Travis,,DND - Sore Lower Back,,,,,,,,,,,,,
0,0021401205,1610612752,NYK,New York,202498,Lance Thomas,Lance,F,,33:11,0.0,0.0,2.0,2.0,14.0,11.0,12.0,32.0,0.0,1.0,3.0,0.0
1,0021401205,1610612752,NYK,New York,201160,Jason Smith,Jason,F,,36:23,5.0,2.0,0.0,4.0,15.0,11.0,12.0,34.0,2.0,1.0,2.0,5.0
2,0021401205,1610612752,NYK,New York,202332,Cole Aldrich,Cole,C,,9:56,0.0,0.0,0.0,2.0,8.0,2.0,6.0,8.0,0.0,0.0,1.0,0.0
3,0021401205,1610612752,NYK,New York,204038,Langston Galloway,Langston,G,,32:25,3.0,3.0,0.0,6.0,15.0,9.0,8.0,24.0,0.0,0.0,3.0,1.0
4,0021401205,1610612752,NYK,New York,203501,Tim Hardaway Jr.,Tim,G,,35:45,0.0,2.0,3.0,10.0,19.0,9.0,10.0,24.0,1.0,0.0,3.0,4.0
5,0021401205,1610612752,NYK,New York,200811,Lou Amundson,Lou,,,23:47,3.0,4.0,2.0,4.0,5.0,6.0,0.0,20.0,3.0,0.0,3.0,3.0
6,0021401205,1610612752,NYK,New York,203112,Quincy Acy,Quincy,,,25:54,0.0,0.0,0.0,2.0,14.0,3.0,10.0,14.0,1.0,0.0,2.0,2.0
