,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
0,0020001188,1610612763,VAN,Vancouver,763,Tony Massenburg,Tony,F,,20:21,2.0,2.0,0.0,6.0,6.0,12.0,4.0,20.0,0.0,3.0,3.0,0.0
1,0020001188,1610612763,VAN,Vancouver,949,Shareef Abdur-Rahim,Shareef,F,,43:41,5.0,6.0,0.0,14.0,17.0,23.0,9.0,38.0,3.0,3.0,0.0,0.0
2,0020001188,1610612763,VAN,Vancouver,735,Bryant Reeves,Bryant,C,,27:09,0.0,0.0,1.0,0.0,10.0,13.0,5.0,18.0,3.0,2.0,6.0,0.0
3,0020001188,1610612763,VAN,Vancouver,1800,Damon Jones,Damon,G,,37:51,7.0,3.0,4.0,4.0,13.0,23.0,5.0,34.0,0.0,0.0,1.0,0.0
4,0020001188,1610612763,VAN,Vancouver,1710,Mike Bibby,Mike,G,,42:16,0.0,4.0,0.0,6.0,16.0,19.0,9.0,34.0,1.0,0.0,2.0,0.0
5,0020001188,1610612763,VAN,Vancouver,2031,Stromile Swift,Stromile,,,20:55,3.0,0.0,0.0,0.0,8.0,11.0,5.0,16.0,3.0,1.0,1.0,0.0
6,0020001188,1610612763,VAN,Vancouver,51,Mahmoud Abdul-Rauf,Mahmoud,,,21:12,2.0,2.0,0.0,0.0,9.0,4.0,4.0,10.0,0.0,0.0,1.0,0.0
7,0020001188,1610612763,VAN,Vancouver,3,Grant Long,Grant,,,26:30,0.0,0.0,2.0,0.0,11.0,10.0,4.0,20.0,0.0,1.0,6.0,0.0
8,0020001188,1610612763,VAN,Vancouver,236,Kevin Edwards,Kevin,,,0:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9,0020001188,1610612763,VAN,Vancouver,1134,Ike Austin,Ike,,DNP - Coach's Decision,,,,,,,,,,,,,
10,0020001188,1610612763,VAN,Vancouver,1722,Michael Dickerson,Michael,,DND - Abdominal Strain,,,,,,,,,,,,,
11,0020001188,1610612763,VAN,Vancouver,1065,Erick Strickland,Erick,,DND - Strained Left Knee,,,,,,,,,,,,,
12,0020001188,1610612744,GSW,Golden State,1502,Adonal Foyle,Adonal,F,,28:07,3.0,3.0,0.0,6.0,7.0,6.0,1.0,10.0,4.0,1.0,2.0,0.0
13,0020001188,1610612744,GSW,Golden State,1712,Antawn Jamison,Antawn,F,,41:53,6.0,6.0,4.0,10.0,12.0,15.0,3.0,18.0,0.0,0.0,5.0,0.0
14,0020001188,1610612744,GSW,Golden State,956,Erick Dampier,Erick,C,,30:32,0.0,6.0,0.0,10.0,6.0,10.0,4.0,22.0,5.0,3.0,1.0,0.0
15,0020001188,1610612744,GSW,Golden State,2084,Chris Porter,Chris,G,,36:17,7.0,4.0,2.0,8.0,12.0,13.0,2.0,18.0,0.0,4.0,3.0,0.0
