,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
0,0020801228,1610612760,OKC,Oklahoma City,201142,Kevin Durant,Kevin,F,,32:11,1.0,4.0,0.0,6.0,4.0,3.0,2.0,28.0,0.0,0.0,0.0,6.0
1,0020801228,1610612760,OKC,Oklahoma City,201145,Jeff Green,Jeff,F,,27:01,4.0,2.0,6.0,10.0,4.0,2.0,2.0,26.0,0.0,0.0,1.0,3.0
2,0020801228,1610612760,OKC,Oklahoma City,2420,Nenad Krstic,Nenad,C,,14:01,0.0,2.0,0.0,0.0,2.0,2.0,2.0,18.0,0.0,0.0,1.0,0.0
3,0020801228,1610612760,OKC,Oklahoma City,2733,Shaun Livingston,Shaun,G,,32:59,0.0,0.0,0.0,2.0,7.0,4.0,2.0,34.0,0.0,1.0,1.0,1.0
4,0020801228,1610612760,OKC,Oklahoma City,201566,Russell Westbrook,Russell,G,,30:16,6.0,4.0,2.0,10.0,4.0,3.0,2.0,26.0,0.0,1.0,2.0,2.0
5,0020801228,1610612760,OKC,Oklahoma City,2555,Nick Collison,Nick,,,25:13,0.0,1.0,2.0,14.0,9.0,7.0,2.0,16.0,0.0,3.0,4.0,3.0
6,0020801228,1610612760,OKC,Oklahoma City,2248,Earl Watson,Earl,,,29:27,3.0,0.0,5.0,8.0,11.0,7.0,2.0,20.0,0.0,0.0,4.0,4.0
7,0020801228,1610612760,OKC,Oklahoma City,201602,Kyle Weaver,Kyle,,,18:13,2.0,0.0,2.0,2.0,9.0,6.0,2.0,16.0,1.0,0.0,0.0,0.0
8,0020801228,1610612760,OKC,Oklahoma City,201591,DJ White,DJ,,,24:19,7.0,4.0,2.0,10.0,11.0,7.0,2.0,20.0,3.0,1.0,0.0,4.0
9,0020801228,1610612760,OKC,Oklahoma City,2863,Damien Wilkins,Damien,,,6:20,0.0,0.0,0.0,0.0,4.0,4.0,2.0,6.0,0.0,0.0,2.0,0.0
10,0020801228,1610612760,OKC,Oklahoma City,1088,Chucky Atkins,Chucky,,DNP - Coach's Decision,,,,,,,,,,,,,
11,0020801228,1610612760,OKC,Oklahoma City,990,Malik Rose,Malik,,DNP - Coach's Decision,,,,,,,,,,,,,
12,0020801228,1610612746,LAC,Los Angeles,2410,Fred Jones,Fred,F,,29:48,2.0,0.0,0.0,6.0,9.0,13.0,8.0,38.0,0.0,0.0,4.0,0.0
13,0020801228,1610612746,LAC,Los Angeles,948,Marcus Camby,Marcus,F,,28:07,0.0,2.0,0.0,4.0,7.0,10.0,8.0,34.0,2.0,0.0,2.0,1.0
14,0020801228,1610612746,LAC,Los Angeles,2549,Chris Kaman,Chris,C,,25:38,0.0,1.0,0.0,10.0,11.0,11.0,10.0,34.0,2.0,2.0,2.0,4.0
15,0020801228,1610612746,LAC,Los Angeles,201569,Eric Gordon,Eric,G,,44:02,5.0,4.0,2.0,10.0,21.0,17.0,15.0,56.0,0.0,0.0,1.0,5.0
16,0020801228,1610612746,LAC,Los Angeles,1884,Baron Davis,Baron,G,,29:19,0.0,0.0,0.0,4.0,7.0,8.0,14.0,32.0,1.0,0.0,4.0,2.0
17,0020801228,1610612746,LAC,Los Angeles,201446,Mike Taylor,Mike,,,27:55,6.0,0.0,2.0,2.0,20.0,9.0,11.0,42.0,0.0,1.0,4.0,3.0
18,0020801228,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,DeAndre,,,17:56,0.0,2.0,0.0,2.0,12.0,4.0,7.0,20.0,0.0,0.0,4.0,0.0
19,0020801228,1610612746,LAC,Los Angeles,200779,Steve Novak,Steve,,,19:53,0.0,0.0,0.0,0.0,16.0,7.0,11.0,28.0,0.0,0.0,1.0,0.0
